,osmid,x,y
19796,19796,-79.325221,43.8498718
19797,19797,-79.3252865,43.850062
19798,19798,-79.3249025,43.8494333
19799,19799,-79.3247674,43.8494687
19800,19800,-79.3250611,43.8503591
19801,19801,-79.3246561,43.8494838
19802,19802,-79.3313992,43.8489074
19803,19803,-79.3312704,43.8489364
19804,19804,-79.3313576,43.8488281
19805,19805,-79.3312288,43.8488552
19806,19806,-79.3308353,43.8488857
19807,19807,-79.3308758,43.8489871
19808,19808,-79.3308573,43.8489326
19809,19809,-79.3224644,43.8425124
19810,19810,-79.3225007,43.8425043
19811,19811,-79.265949,43.8960426
19812,19812,-79.2656795,43.8957298
19813,19813,-79.2656367,43.8955029
19814,19814,-79.2652343,43.8955433
19815,19815,-79.2654621,43.8955299
19816,19816,-79.2656024,43.8953121
19817,19817,-79.2651664,43.895357
19818,19818,-79.3261386,43.8477386
19819,19819,-79.3264566,43.8475331
19820,19820,-79.3262397,43.8469965
19821,19821,-79.3267106,43.847482
19822,19822,-79.3265149,43.8469405
19823,19823,-79.3250935,43.8474215
19824,19824,-79.325289,43.847384
19825,19825,-79.3254553,43.8478009
19826,19826,-79.325269,43.8478404
19827,19827,-79.3247458,43.8474957
19828,19828,-79.3236586,43.8475596
19829,19829,-79.3250547,43.8473339
19830,19830,-79.3249043,43.8473671
19831,19831,-79.3249461,43.8474529
19832,19832,-79.3295471,43.8487407
19833,19833,-79.3294938,43.8487528
19834,19834,-79.3293827,43.8487776
19835,19835,-79.3336468,43.8580779
19836,19836,-79.3399389,43.8654416
19837,19837,-79.3420476,43.8676427
19838,19838,-79.3420953,43.8678377
19839,19839,-79.3419783,43.8678109
19840,19840,-79.3421231,43.8677618
19841,19841,-79.3286252,43.8481638
19842,19842,-79.2664598,43.8856559
19843,19843,-79.2674009,43.8854632
19844,19844,-79.2684197,43.8853167
19845,19845,-79.268318,43.8853244
19846,19846,-79.2686799,43.8864383
19847,19847,-79.2696263,43.8851394
19848,19848,-79.2702238,43.8841365
19849,19849,-79.305176,43.8439543
19850,19850,-79.3733709,43.8216668
19851,19851,-79.2302366,43.8736401
19852,19852,-79.2314465,43.8878662
19853,19853,-79.2433412,43.8967232
19854,19854,-79.2624556,43.8845444
19855,19855,-79.2596289,43.8738918
19856,19856,-79.2679156,43.8719581
19857,19857,-79.2676663,43.8720133
19858,19858,-79.241464,43.8619327
19859,19859,-79.2402422,43.8611128
19860,19860,-79.2407425,43.8613352
19861,19861,-79.2993129,43.8255882
19862,19862,-79.2983207,43.8258192
19863,19863,-79.3092201,43.8451763
19864,19864,-79.3098901,43.8449701
19865,19865,-79.3100736,43.8448571
19866,19866,-79.3104878,43.8449679
19867,19867,-79.309938,43.8450956
19868,19868,-79.3098661,43.8449073
19869,19869,-79.3045472,43.836898
19870,19870,-79.3046613,43.8379794
19871,19871,-79.3201478,43.8399856
19872,19872,-79.3205903,43.8398811
19873,19873,-79.3205515,43.839913
19874,19874,-79.3203792,43.8404181
19875,19875,-79.3207394,43.8403851
19876,19876,-79.3182843,43.8254199
19877,19877,-79.3152901,43.8278285
19878,19878,-79.3250896,43.8212986
19879,19879,-79.3250077,43.8209768
19880,19880,-79.3254796,43.8195442
19881,19881,-79.3258046,43.8194735
19882,19882,-79.3255791,43.8287134
19883,19883,-79.3254223,43.8280654
19884,19884,-79.3256208,43.8288856
19885,19885,-79.326842,43.8287013
19886,19886,-79.3265086,43.8287453
19887,19887,-79.3258354,43.8286776
19888,19888,-79.32524,43.8280681
19889,19889,-79.3251322,43.8278236
19890,19890,-79.3251588,43.8278823
19891,19891,-79.3429059,43.8154298
19892,19892,-79.342631,43.8155
19893,19893,-79.3421299,43.8171266
19894,19894,-79.3378378,43.8175253
19895,19895,-79.3687807,43.8290999
19896,19896,-79.3543036,43.8128338
19897,19897,-79.3475745,43.8154576
19898,19898,-79.3591287,43.8117007
19899,19899,-79.359201,43.8116837
19900,19900,-79.3452728,43.8148724
19901,19901,-79.34583,43.8147443
19902,19902,-79.3464722,43.8145966
19903,19903,-79.3472413,43.8144223
19904,19904,-79.280466,43.834505
19905,19905,-79.1742503,43.8644475
19906,19906,-79.1762325,43.8640328
19907,19907,-79.2708836,43.8881902
19908,19908,-79.2673303,43.8886738
19909,19909,-79.2682956,43.8889095
19910,19910,-79.2692182,43.8887687
19911,19911,-79.272005,43.8881175
19912,19912,-79.2730323,43.8878722
19913,19913,-79.2719231,43.8879516
19914,19914,-79.2729452,43.8877138
19915,19915,-79.2763286,43.8861232
19916,19916,-79.2739234,43.8875624
19917,19917,-79.2755155,43.8867347
19918,19918,-79.2764115,43.8862924
19919,19919,-79.2730286,43.8876934
19920,19920,-79.2726537,43.8870542
19921,19921,-79.2722604,43.8859577
19922,19922,-79.2722354,43.885891
19923,19923,-79.2707978,43.8882118
19924,19924,-79.2704116,43.8863175
19925,19925,-79.2724948,43.8858337
19926,19926,-79.3725051,43.8086681
19927,19927,-79.2600419,43.9088858
19928,19928,-79.2609629,43.9084893
19929,19929,-79.2604821,43.908385
19930,19930,-79.2593198,43.9079874
19931,19931,-79.2599926,43.9084977
19932,19932,-79.2595118,43.9083161
19933,19933,-79.259396,43.9088754
19934,19934,-79.2591874,43.9086417
19935,19935,-79.2593062,43.9080887
19936,19936,-79.2592946,43.9089547
19937,19937,-79.25959,43.9091758
19938,19938,-79.2596288,43.908953
19939,19939,-79.2600071,43.9094909
19940,19940,-79.3270404,43.8603343
19941,19941,-79.3264645,43.8579077
19942,19942,-79.326632,43.8578906
19943,19943,-79.3261598,43.8579358
19944,19944,-79.3267447,43.8590897
19945,19945,-79.3264067,43.8591207
19946,19946,-79.326113,43.857763
19947,19947,-79.3760035,43.9062885
19948,19948,-79.3760582,43.9063997
19949,19949,-79.3760939,43.9064883
19950,19950,-79.376443,43.9064127
19951,19951,-79.3751718,43.9072536
19952,19952,-79.3755383,43.9078682
19953,19953,-79.3754533,43.9079031
19954,19954,-79.3378965,43.8540733
19955,19955,-79.3486095,43.8490581
19956,19956,-79.348427,43.8486379
19957,19957,-79.3546329,43.8503822
19958,19958,-79.3548941,43.8500155
19959,19959,-79.3559711,43.8501974
19960,19960,-79.355874,43.8499619
19961,19961,-79.3568229,43.8497537
19962,19962,-79.3544753,43.8490396
19963,19963,-79.3542876,43.8485888
19964,19964,-79.354824,43.8486334
19965,19965,-79.3560893,43.8499147
19966,19966,-79.3551417,43.8489012
19967,19967,-79.3556969,43.8489502
19968,19968,-79.3550468,43.84869
19969,19969,-79.354392,43.848233
19970,19970,-79.3545599,43.8485993
19971,19971,-79.3551912,43.8486513
19972,19972,-79.3554016,43.8485977
19973,19973,-79.3556452,43.8500129
19974,19974,-79.3559278,43.8495177
19975,19975,-79.3560281,43.8497642
19976,19976,-79.3555808,43.8498543
19977,19977,-79.3555292,43.8500387
19978,19978,-79.3554635,43.8498818
19979,19979,-79.3557907,43.849812
19980,19980,-79.3557014,43.8495708
19981,19981,-79.3556347,43.8501583
19982,19982,-79.3555792,43.8500276
19983,19983,-79.3555126,43.8498703
19984,19984,-79.3552221,43.8490756
19985,19985,-79.3559254,43.8500933
19986,19986,-79.3549354,43.850316
19987,19987,-79.3583885,43.8519288
19988,19988,-79.35831,43.8517953
19989,19989,-79.3582627,43.8516727
19990,19990,-79.3536102,43.8505964
19991,19991,-79.3535424,43.8506097
19992,19992,-79.3397551,43.8603012
19993,19993,-79.3396831,43.8605163
19994,19994,-79.3386998,43.8610902
19995,19995,-79.3384436,43.8610745
19996,19996,-79.3388433,43.8605579
19997,19997,-79.3394368,43.8606658
19998,19998,-79.3397225,43.8603877
19999,19999,-79.3220179,43.8491264
20000,20000,-79.3240955,43.8483466
20001,20001,-79.3233051,43.8485275
20002,20002,-79.3236229,43.8487519
20003,20003,-79.3234288,43.8487936
20004,20004,-79.3242811,43.8485984
20005,20005,-79.2816198,43.8331617
20006,20006,-79.2812072,43.8338577
20007,20007,-79.2812912,43.8339316
20008,20008,-79.2815851,43.8331593
20009,20009,-79.293012,43.8301732
20010,20010,-79.2928791,43.8301569
20011,20011,-79.2937205,43.8299476
20012,20012,-79.293945,43.8298793
20013,20013,-79.3585198,43.8129929
20014,20014,-79.3588577,43.8130084
20015,20015,-79.3574385,43.8129261
20016,20016,-79.3582209,43.8135041
20017,20017,-79.3581788,43.8134058
20018,20018,-79.3585102,43.8126761
20019,20019,-79.2449933,43.8435128
20020,20020,-79.2455877,43.8430573
20021,20021,-79.2454091,43.8430539
20022,20022,-79.2455376,43.8431488
20023,20023,-79.2455896,43.8428244
20024,20024,-79.2454111,43.8428274
20025,20025,-79.245368,43.8431974
20026,20026,-79.245227,43.8435336
20027,20027,-79.2451246,43.8434457
20028,20028,-79.2450915,43.8436099
20029,20029,-79.2445955,43.8442657
20030,20030,-79.2444997,43.8440764
20031,20031,-79.2451092,43.8443683
20032,20032,-79.2450834,43.8444365
20033,20033,-79.2449888,43.844888
20034,20034,-79.2445427,43.8450561
20035,20035,-79.2443355,43.845035
20036,20036,-79.2445873,43.8451527
20037,20037,-79.2448983,43.8443425
20038,20038,-79.2448627,43.8444238
20039,20039,-79.2445589,43.8443773
20040,20040,-79.3579059,43.8133208
20041,20041,-79.3580273,43.8131641
20042,20042,-79.3977137,43.8393673
20043,20043,-79.3952949,43.8402687
20044,20044,-79.3974042,43.8397769
20045,20045,-79.3952483,43.8399053
20046,20046,-79.3972707,43.8394564
20047,20047,-79.3975311,43.8400816
20048,20048,-79.3953341,43.8405746
20049,20049,-79.3979682,43.8399799
20050,20050,-79.3811439,43.9043057
20051,20051,-79.380727,43.9044041
20052,20052,-79.379608,43.9041252
20053,20053,-79.3809014,43.9037579
20054,20054,-79.3822485,43.9040529
20055,20055,-79.3820312,43.9031728
20056,20056,-79.3810173,43.9040218
20057,20057,-79.3823148,43.9043579
20058,20058,-79.3820997,43.9034528
20059,20059,-79.3808865,43.904694
20060,20060,-79.3821733,43.9037645
20061,20061,-79.3804948,43.9039294
20062,20062,-79.2872809,43.8702188
20063,20063,-79.2871841,43.8701105
20064,20064,-79.2871858,43.8702217
20065,20065,-79.2872798,43.8701057
20066,20066,-79.2872748,43.8696069
20067,20067,-79.2871757,43.8694908
20068,20068,-79.2871766,43.8696049
20069,20069,-79.2872737,43.8694869
20070,20070,-79.2872778,43.8691827
20071,20071,-79.2873915,43.869172
20072,20072,-79.2876877,43.8688512
20073,20073,-79.2877915,43.8688003
20074,20074,-79.2884885,43.8682027
20075,20075,-79.2885699,43.8682038
20076,20076,-79.2882324,43.8683682
20077,20077,-79.2883422,43.8683079
20078,20078,-79.2882039,43.8683362
20079,20079,-79.28837,43.8683386
20080,20080,-79.2889566,43.8680277
20081,20081,-79.289069,43.8680502
20082,20082,-79.2896754,43.8679414
20083,20083,-79.2897896,43.8678717
20084,20084,-79.2896662,43.8679003
20085,20085,-79.2898164,43.8679079
20086,20086,-79.2884511,43.8682369
20087,20087,-79.2899032,43.8678454
20088,20088,-79.2895399,43.8687915
20089,20089,-79.2874128,43.869154
20090,20090,-79.2871754,43.8694531
20091,20091,-79.2864381,43.8703691
20092,20092,-79.2871863,43.8702594
20093,20093,-79.2878446,43.8702325
20094,20094,-79.2871901,43.870509
20095,20095,-79.2900614,43.8678087
20096,20096,-79.2866339,43.8703293
20097,20097,-79.2872817,43.870302
20098,20098,-79.286749,43.8715263
20099,20099,-79.2874577,43.869116
20100,20100,-79.2870802,43.8688691
20101,20101,-79.287163,43.8677727
20102,20102,-79.2888251,43.8681085
20103,20103,-79.2898683,43.8678955
20104,20104,-79.2869021,43.8694591
20105,20105,-79.2872729,43.8694084
20106,20106,-79.2868915,43.8694194
20107,20107,-79.2889271,43.8685851
20108,20108,-79.2891947,43.8685219
20109,20109,-79.3906261,43.8204171
20110,20110,-79.390656,43.8205008
20111,20111,-79.3912357,43.8208385
20112,20112,-79.3921128,43.8207437
20113,20113,-79.3919089,43.82187
20114,20114,-79.3924691,43.8231486
20115,20115,-79.3267199,43.8603706
20116,20116,-79.3244326,43.8583993
20117,20117,-79.3232846,43.8586604
20118,20118,-79.3158388,43.8912047
20119,20119,-79.2555296,43.8944568
20120,20120,-79.2569751,43.8941331
20121,20121,-79.2535479,43.8948711
20122,20122,-79.2532827,43.894936
20123,20123,-79.2541695,43.8958282
20124,20124,-79.254663,43.8958591
20125,20125,-79.2544216,43.8946801
20126,20126,-79.2539495,43.8947729
20127,20127,-79.2530805,43.8949855
20128,20128,-79.2545423,43.8952812
20129,20129,-79.2552263,43.8951788
20130,20130,-79.2693009,43.9070351
20131,20131,-79.2678664,43.9075568
20132,20132,-79.2677038,43.907576
20133,20133,-79.2695161,43.907944
20134,20134,-79.2699543,43.9093669
20135,20135,-79.2697542,43.9088388
20136,20136,-79.2696365,43.9083825
20137,20137,-79.2693677,43.9074166
20138,20138,-79.287888,43.8867413
20139,20139,-79.2884881,43.8877152
20140,20140,-79.2887108,43.8885541
20141,20141,-79.2881684,43.8877833
20142,20142,-79.2888555,43.8875799
20143,20143,-79.2267352,43.878656
20144,20144,-79.2269514,43.8791266
20145,20145,-79.2266017,43.8792154
20146,20146,-79.2278952,43.8785215
20147,20147,-79.2275573,43.8783499
20148,20148,-79.2210213,43.8824712
20149,20149,-79.2223929,43.8821627
20150,20150,-79.2211983,43.883113
20151,20151,-79.2225475,43.8827995
20152,20152,-79.2213882,43.8837799
20153,20153,-79.2227215,43.8834649
20154,20154,-79.2214972,43.8841244
20155,20155,-79.2223065,43.881796
20156,20156,-79.2224674,43.882479
20157,20157,-79.2228129,43.8837973
20158,20158,-79.2206095,43.882819
20159,20159,-79.2211086,43.8827649
20160,20160,-79.2207884,43.8835598
20161,20161,-79.221291,43.8834724
20162,20162,-79.2226374,43.8831593
20163,20163,-79.2231734,43.8830799
20164,20164,-79.2220563,43.8895853
20165,20165,-79.2213856,43.8879049
20166,20166,-79.2139377,43.8954242
20167,20167,-79.2132147,43.8926869
20168,20168,-79.2136147,43.8941033
20169,20169,-79.2141451,43.8940866
20170,20170,-79.2139149,43.8940626
20171,20171,-79.2141164,43.8939776
20172,20172,-79.2140759,43.8947175
20173,20173,-79.2137747,43.8947573
20174,20174,-79.2142661,43.8946292
20175,20175,-79.2142884,43.8947367
20176,20176,-79.2142466,43.8953862
20177,20177,-79.2144473,43.8954086
20178,20178,-79.2144194,43.8953022
20179,20179,-79.2145929,43.8959595
20180,20180,-79.2200036,43.8572875
20181,20181,-79.2200933,43.8572006
20182,20182,-79.2236413,43.8527763
20183,20183,-79.223688,43.8527202
20184,20184,-79.2150168,43.8939692
20185,20185,-79.2149629,43.893862
20186,20186,-79.2153808,43.8945931
20187,20187,-79.2153165,43.8944865
20188,20188,-79.215606,43.8951388
20189,20189,-79.2156307,43.8952418
20190,20190,-79.215772,43.8957971
20191,20191,-79.2144403,43.8918668
20192,20192,-79.2144208,43.8921436
20193,20193,-79.2158659,43.8961676
20194,20194,-79.2157845,43.8958422
20195,20195,-79.2156947,43.8955186
20196,20196,-79.2156194,43.8951933
20197,20197,-79.2155393,43.8948678
20198,20198,-79.2153435,43.8945326
20199,20199,-79.2151687,43.8942342
20200,20200,-79.2149862,43.8939158
20201,20201,-79.214847,43.893594
20202,20202,-79.2145118,43.8925102
20203,20203,-79.2146106,43.8929463
20204,20204,-79.2147275,43.8932621
20205,20205,-79.2147048,43.8932189
20206,20206,-79.2135501,43.8933851
20207,20207,-79.2134538,43.8933933
20208,20208,-79.2453617,43.9188458
20209,20209,-79.2810081,43.8527528
20210,20210,-79.3311803,43.8194931
20211,20211,-79.3313583,43.818791
20212,20212,-79.3314085,43.8194434
20213,20213,-79.3311474,43.8188395
20214,20214,-79.3316269,43.8193958
20215,20215,-79.331208,43.8183594
20216,20216,-79.3303658,43.8190851
20217,20217,-79.3301003,43.8191541
20218,20218,-79.3311911,43.8180757
20219,20219,-79.3311784,43.818237
20220,20220,-79.2683917,43.9090707
20221,20221,-79.2679415,43.9089803
20222,20222,-79.2681301,43.908974
20223,20223,-79.2680067,43.9082945
20224,20224,-79.371312,43.8264134
20225,20225,-79.3709046,43.8264691
20226,20226,-79.3711901,43.8278671
20227,20227,-79.255548,43.8779722
20228,20228,-79.3431428,43.8533513
20229,20229,-79.3640786,43.8483438
20230,20230,-79.3391519,43.8543528
20231,20231,-79.339246,43.8543285
20232,20232,-79.339436,43.8542795
20233,20233,-79.3516777,43.8510256
20234,20234,-79.350751,43.8512349
20235,20235,-79.3506519,43.8512556
20236,20236,-79.3462551,43.8522111
20237,20237,-79.3390861,43.8538871
20238,20238,-79.339171,43.8538602
20239,20239,-79.3380837,43.8542009
20240,20240,-79.3368823,43.8546814
20241,20241,-79.3348231,43.8553484
20242,20242,-79.3369478,43.855122
20243,20243,-79.3374038,43.8549731
20244,20244,-79.3097843,43.8614939
20245,20245,-79.3075151,43.8617304
20246,20246,-79.3070761,43.8618045
20247,20247,-79.3059661,43.8620481
20248,20248,-79.3053962,43.8621944
20249,20249,-79.3049946,43.8622706
20250,20250,-79.3038775,43.8625196
20251,20251,-79.3034524,43.8626366
20252,20252,-79.3035737,43.8628993
20253,20253,-79.3039847,43.8628341
20254,20254,-79.3040746,43.862813
20255,20255,-79.3050905,43.8625747
20256,20256,-79.3059924,43.8622948
20257,20257,-79.3062748,43.8622316
20258,20258,-79.3069416,43.8620842
20259,20259,-79.3076172,43.8619231
20260,20260,-79.3094585,43.8616029
20261,20261,-79.3097455,43.8615391
20262,20262,-79.312301,43.8608941
20263,20263,-79.3148115,43.8603584
20264,20264,-79.3148558,43.8603719
20265,20265,-79.3149695,43.860343
20266,20266,-79.3151119,43.860311
20267,20267,-79.3201855,43.8591257
20268,20268,-79.3218738,43.8587377
20269,20269,-79.3228895,43.8585007
20270,20270,-79.3247733,43.8580608
20271,20271,-79.3277915,43.857365
20272,20272,-79.3283268,43.857244
20273,20273,-79.3287485,43.857146
20274,20274,-79.3147005,43.8600983
20275,20275,-79.3148725,43.8600108
20276,20276,-79.3218095,43.8583732
20277,20277,-79.3230253,43.8580918
20278,20278,-79.324425,43.8577656
20279,20279,-79.3259031,43.8574318
20280,20280,-79.3288328,43.856746
20281,20281,-79.3301299,43.8564388
20282,20282,-79.2623945,43.8683461
20283,20283,-79.4229728,43.8145069
20284,20284,-79.4157169,43.8154063
20285,20285,-79.4147209,43.8153798
20286,20286,-79.4090078,43.8065992
20287,20287,-79.4088357,43.8066104
20288,20288,-79.4152555,43.8042479
20289,20289,-79.4151885,43.8040828
20290,20290,-79.4159174,43.8038573
20291,20291,-79.4160098,43.804031
20292,20292,-79.4162781,43.8039437
20293,20293,-79.4161856,43.8037789
20294,20294,-79.4171414,43.8033151
20295,20295,-79.4142553,43.8045554
20296,20296,-79.4139516,43.8038525
20297,20297,-79.4150096,43.8041425
20298,20298,-79.4141726,43.8043925
20299,20299,-79.4131495,43.804696
20300,20300,-79.4132441,43.8048652
20301,20301,-79.4150737,43.8043038
20302,20302,-79.4130382,43.8049271
20303,20303,-79.4130115,43.8048278
20304,20304,-79.4117021,43.8053289
20305,20305,-79.4120295,43.8052305
20306,20306,-79.4116674,43.8046084
20307,20307,-79.4123996,43.8051192
20308,20308,-79.4120389,43.8045029
20309,20309,-79.4124144,43.8043925
20310,20310,-79.4127615,43.8050103
20311,20311,-79.412234,43.8053373
20312,20312,-79.4131762,43.8057592
20313,20313,-79.4127038,43.8050277
20314,20314,-79.4114688,43.8053991
20315,20315,-79.4127806,43.8051668
20316,20316,-79.4132605,43.8050736
20317,20317,-79.4144844,43.8046867
20318,20318,-79.4135772,43.8055946
20319,20319,-79.4131509,43.8048932
20320,20320,-79.4143741,43.8045189
20321,20321,-79.4147828,43.8052781
20322,20322,-79.4154426,43.8043867
20323,20323,-79.4153387,43.8042223
20324,20324,-79.4170144,43.804832
20325,20325,-79.4165635,43.8040253
20326,20326,-79.4158726,43.80426
20327,20327,-79.4157799,43.8040958
20328,20328,-79.416486,43.8040625
20329,20329,-79.4172148,43.8035164
20330,20330,-79.4174221,43.8037063
20331,20331,-79.417972,43.8033249
20332,20332,-79.4177336,43.8031143
20333,20333,-79.4182441,43.802831
20334,20334,-79.4180636,43.8026824
20335,20335,-79.4199682,43.7988061
20336,20336,-79.4194676,43.7988445
20337,20337,-79.4193922,43.7985152
20338,20338,-79.4200512,43.7983998
20339,20339,-79.4198281,43.7984572
20340,20340,-79.4202459,43.7987763
20341,20341,-79.4209012,43.8011469
20342,20342,-79.3408561,43.827975
20343,20343,-79.3059291,43.8316001
20344,20344,-79.3048657,43.8331408
20345,20345,-79.2805715,43.8403117
20346,20346,-79.2805824,43.84034
20347,20347,-79.281446,43.8401591
20348,20348,-79.2806391,43.8404868
20349,20349,-79.3039464,43.828663
20350,20350,-79.3048404,43.8284386
20351,20351,-79.302282,43.8290477
20352,20352,-79.3031463,43.8288444
20353,20353,-79.3022753,43.8339449
20354,20354,-79.3026784,43.8340268
20355,20355,-79.302327,43.833744
20356,20356,-79.3043721,43.8330173
20357,20357,-79.3023232,43.8334326
20358,20358,-79.3030044,43.8332808
20359,20359,-79.3038086,43.8355565
20360,20360,-79.3036101,43.8355118
20361,20361,-79.3032736,43.8341236
20362,20362,-79.3052443,43.8332656
20363,20363,-79.3051403,43.8332405
20364,20364,-79.3104674,43.8320199
20365,20365,-79.3102343,43.8321286
20366,20366,-79.3097126,43.8316806
20367,20367,-79.3103992,43.8323726
20368,20368,-79.3111691,43.8330147
20369,20369,-79.3113461,43.8331995
20370,20370,-79.3115148,43.8330585
20371,20371,-79.3149629,43.8341228
20372,20372,-79.3147174,43.8340324
20373,20373,-79.3147559,43.8339521
20374,20374,-79.3136527,43.8337271
20375,20375,-79.3140163,43.8336537
20376,20376,-79.3136848,43.8338781
20377,20377,-79.3116331,43.83458
20378,20378,-79.311856,43.8347088
20379,20379,-79.3157651,43.8339241
20380,20380,-79.3158586,43.8341297
20381,20381,-79.3159808,43.8340761
20382,20382,-79.3162036,43.8348576
20383,20383,-79.3163689,43.8336868
20384,20384,-79.3161795,43.8339889
20385,20385,-79.3164276,43.8348509
20386,20386,-79.31626,43.8357158
20387,20387,-79.3157651,43.8341708
20388,20388,-79.3163845,43.8358966
20389,20389,-79.3166728,43.8356387
20390,20390,-79.3164437,43.834906
20391,20391,-79.3162519,43.8349321
20392,20392,-79.316938,43.8355968
20393,20393,-79.3166555,43.8347319
20394,20394,-79.3169948,43.8358057
20395,20395,-79.3168607,43.8353133
20396,20396,-79.3171557,43.8352673
20397,20397,-79.3170968,43.8351033
20398,20398,-79.3185626,43.8353365
20399,20399,-79.3182407,43.8353858
20400,20400,-79.3184169,43.8357354
20401,20401,-79.3229324,43.8312252
20402,20402,-79.3231862,43.8306478
20403,20403,-79.3228529,43.830582
20404,20404,-79.322606,43.8311311
20405,20405,-79.3217635,43.8352246
20406,20406,-79.3224336,43.8346502
20407,20407,-79.3237571,43.8342988
20408,20408,-79.3229005,43.834942
20409,20409,-79.3216968,43.835053
20410,20410,-79.3226329,43.8345326
20411,20411,-79.3231666,43.8343468
20412,20412,-79.320287,43.8354179
20413,20413,-79.3204174,43.8356714
20414,20414,-79.3203624,43.835441
20415,20415,-79.3211865,43.8352692
20416,20416,-79.3213239,43.8356025
20417,20417,-79.320758,43.8343294
20418,20418,-79.3193619,43.8346098
20419,20419,-79.3170968,43.8336019
20420,20420,-79.317648,43.8335149
20421,20421,-79.3176024,43.8333678
20422,20422,-79.3174323,43.833181
20423,20423,-79.3172805,43.8324033
20424,20424,-79.3177182,43.832842
20425,20425,-79.3178449,43.8330379
20426,20426,-79.3183494,43.8326123
20427,20427,-79.3194225,43.8341533
20428,20428,-79.3201781,43.8325095
20429,20429,-79.3202807,43.8327819
20430,20430,-79.3197973,43.8328914
20431,20431,-79.3193362,43.8331824
20432,20432,-79.3195614,43.833129
20433,20433,-79.3192868,43.8341708
20434,20434,-79.3184693,43.8318513
20435,20435,-79.3197072,43.8326122
20436,20436,-79.3196182,43.8323794
20437,20437,-79.3207134,43.8323854
20438,20438,-79.3205238,43.8321711
20439,20439,-79.3196835,43.8312185
20440,20440,-79.3215871,43.8320461
20441,20441,-79.3205422,43.830702
20442,20442,-79.3224244,43.8307782
20443,20443,-79.3219596,43.8314175
20444,20444,-79.3213601,43.8318577
20445,20445,-79.3201853,43.8310044
20446,20446,-79.3227428,43.8308515
20447,20447,-79.3211429,43.830302
20448,20448,-79.3228967,43.8304874
20449,20449,-79.2519023,43.845088
20450,20450,-79.2520588,43.8452707
20451,20451,-79.2526722,43.8454195
20452,20452,-79.2517095,43.8448629
20453,20453,-79.2522262,43.8454661
20454,20454,-79.2529886,43.8453865
20455,20455,-79.2530632,43.8450308
20456,20456,-79.2597701,43.8423724
20457,20457,-79.259809,43.8424556
20458,20458,-79.2596601,43.8424947
20459,20459,-79.2648742,43.8408342
20460,20460,-79.3046942,43.8425837
20461,20461,-79.3048824,43.8425517
20462,20462,-79.3051985,43.8428129
20463,20463,-79.3059388,43.8432637
20464,20464,-79.303746,43.8413974
20465,20465,-79.3036268,43.8411206
20466,20466,-79.3034257,43.8365121
20467,20467,-79.3045266,43.8364635
20468,20468,-79.3064209,43.8317259
20469,20469,-79.3065356,43.8320734
20470,20470,-79.3065025,43.8317128
20471,20471,-79.3067032,43.8322149
20472,20472,-79.3073961,43.8320584
20473,20473,-79.306647,43.832053
20474,20474,-79.306579,43.8318928
20475,20475,-79.3073188,43.8318954
20476,20476,-79.307422,43.8321131
20477,20477,-79.3061089,43.8312585
20478,20478,-79.3062277,43.8314574
20479,20479,-79.3064497,43.8315887
20480,20480,-79.3061689,43.8315683
20481,20481,-79.2551076,43.8535241
20482,20482,-79.2549331,43.8534483
20483,20483,-79.2550863,43.853438
20484,20484,-79.2549512,43.8535321
20485,20485,-79.2547233,43.8486636
20486,20486,-79.2545624,43.847559
20487,20487,-79.3041176,43.8636701
20488,20488,-79.3045266,43.8634091
20489,20489,-79.3043562,43.8628997
20490,20490,-79.3051475,43.8626618
20491,20491,-79.3046433,43.8624713
20492,20492,-79.3048318,43.8566032
20493,20493,-79.3051247,43.8567515
20494,20494,-79.3070985,43.8559775
20495,20495,-79.306393,43.8554224
20496,20496,-79.3072119,43.8550671
20497,20497,-79.307261,43.8551707
20498,20498,-79.3072915,43.8552351
20499,20499,-79.3071824,43.8550049
20500,20500,-79.3076111,43.8549083
20501,20501,-79.3066603,43.8560301
20502,20502,-79.3066202,43.8550984
20503,20503,-79.3079745,43.8552159
20504,20504,-79.307038,43.856232
20505,20505,-79.3069567,43.8560755
20506,20506,-79.3076353,43.8552845
20507,20507,-79.3069808,43.8553106
20508,20508,-79.3066777,43.8551278
20509,20509,-79.3063079,43.8549075
20510,20510,-79.3069406,43.8525012
20511,20511,-79.302658,43.8554254
20512,20512,-79.303681,43.8547206
20513,20513,-79.3014132,43.8561566
20514,20514,-79.3015342,43.8560048
20515,20515,-79.3012553,43.8560906
20516,20516,-79.3016256,43.8562452
20517,20517,-79.3021027,43.8560343
20518,20518,-79.3024343,43.8554657
20519,20519,-79.3023353,43.8563613
20520,20520,-79.3024725,43.8561983
20521,20521,-79.3021744,43.8562897
20522,20522,-79.302318,43.8561298
20523,20523,-79.3019849,43.8562054
20524,20524,-79.3021175,43.8560409
20525,20525,-79.3015492,43.8564873
20526,20526,-79.3017468,43.8560994
20527,20527,-79.3018825,43.8559368
20528,20528,-79.3010974,43.8556955
20529,20529,-79.3013834,43.8559378
20530,20530,-79.3026637,43.8565074
20531,20531,-79.3009635,43.8566225
20532,20532,-79.3014686,43.8556258
20533,20533,-79.3015185,43.8557767
20534,20534,-79.3028004,43.8563437
20535,20535,-79.3558647,43.8505378
20536,20536,-79.3533568,43.851121
20537,20537,-79.2554867,43.869345
20538,20538,-79.3738248,43.8945255
20539,20539,-79.2648643,43.8951408
